source_attribute_id,target_attribute_name
www.techbuy.com.au//processor,cpu_type
www.techbuy.com.au//processor system bus,cpu_brand
www.techbuy.com.au//product dimensions w x d x h 35 x 78 x 075 in,dimensions
www.techbuy.com.au//product dimensions w x d x h 35 x 78 x 075 in,dimensions_depth
www.techbuy.com.au//product dimensions w x d x h 35 x 78 x 075 in,dimensions_height
www.techbuy.com.au//product dimensions w x d x h 35 x 78 x 075 in,dimensions_width
www.techbuy.com.au//product dimensions w x d x h 35 x 78 x 075 in,weight
www.techbuy.com.au//product dimensions w x d x h 544 x 90 x 1163 in,dimensions
www.techbuy.com.au//product dimensions w x d x h 544 x 90 x 1163 in,dimensions_depth
www.techbuy.com.au//product dimensions w x d x h 544 x 90 x 1163 in,dimensions_height
www.techbuy.com.au//product dimensions w x d x h 544 x 90 x 1163 in,dimensions_width
www.techbuy.com.au//product dimensions w x d x h 544 x 90 x 1163 in,weight
www.techbuy.com.au//product dimensions w x d x h 6 x 675 x 613 in,dimensions
www.techbuy.com.au//product dimensions w x d x h 6 x 675 x 613 in,dimensions_depth
www.techbuy.com.au//product dimensions w x d x h 6 x 675 x 613 in,dimensions_height
www.techbuy.com.au//product dimensions w x d x h 6 x 675 x 613 in,dimensions_width
www.techbuy.com.au//product dimensions w x d x h 6 x 675 x 613 in,weight
www.techbuy.com.au//product dimensions w x d x h 65 x 7 x 65 in,dimensions
www.techbuy.com.au//product dimensions w x d x h 65 x 7 x 65 in,dimensions_depth
www.techbuy.com.au//product dimensions w x d x h 65 x 7 x 65 in,dimensions_height
www.techbuy.com.au//product dimensions w x d x h 65 x 7 x 65 in,dimensions_width
www.techbuy.com.au//product dimensions w x d x h 65 x 7 x 65 in,weight
www.techbuy.com.au//product dimensions w x d x h 663 x 7 x 65 in,dimensions
www.techbuy.com.au//product dimensions w x d x h 663 x 7 x 65 in,dimensions_depth
www.techbuy.com.au//product dimensions w x d x h 663 x 7 x 65 in,dimensions_height
www.techbuy.com.au//product dimensions w x d x h 663 x 7 x 65 in,dimensions_width
www.techbuy.com.au//product dimensions w x d x h 663 x 7 x 65 in,weight
www.techbuy.com.au//product dimensions w x d x h 763 x 111 x 1125 in,dimensions
www.techbuy.com.au//product dimensions w x d x h 763 x 111 x 1125 in,dimensions_depth
www.techbuy.com.au//product dimensions w x d x h 763 x 111 x 1125 in,dimensions_height
www.techbuy.com.au//product dimensions w x d x h 763 x 111 x 1125 in,dimensions_width
www.techbuy.com.au//product dimensions w x d x h 763 x 111 x 1125 in,weight
www.techbuy.com.au//product dimensions w x d x h 98 x 85 x 25 in,dimensions
www.techbuy.com.au//product dimensions w x d x h 98 x 85 x 25 in,dimensions_depth
www.techbuy.com.au//product dimensions w x d x h 98 x 85 x 25 in,dimensions_height
www.techbuy.com.au//product dimensions w x d x h 98 x 85 x 25 in,dimensions_width
www.techbuy.com.au//product dimensions w x d x h 98 x 85 x 25 in,weight
www.techbuy.com.au//projector warranty,warranty_duration
www.techbuy.com.au//screen size,display_size
www.techbuy.com.au//standard warranty,warranty_duration
www.techbuy.com.au//storage,hdd_capacity
www.techbuy.com.au//storage capacity,hdd_capacity
www.techbuy.com.au//vga,gpu_brand
www.techbuy.com.au//vga,has_vga_port
www.techbuy.com.au//warranty,warranty_duration
www.techbuy.com.au//weight,weight
www.techbuy.com.au//weight approximate,weight
www.techbuy.com.au//weight imperial,weight
www.techbuy.com.au//weight metric,weight
www.techbuy.com.au//weight without hard drive,weight
www.thenerds.net//64bit processing,is_cpu_64bit
www.thenerds.net//aspect ratio,aspect_ratio
www.thenerds.net//battery capacity,battery_capacity
www.thenerds.net//battery chemistry,battery_chemistry
www.thenerds.net//brand name,brand
www.thenerds.net//cache,cpu_cache
www.thenerds.net//depth,dimensions_depth
www.thenerds.net//depth,dimensions
www.thenerds.net//flash memory capacity,flash_capacity
www.thenerds.net//graphics controller manufacturer,gpu_brand
www.thenerds.net//graphics controller model,gpu_model
www.thenerds.net//graphics memory technology,ram_type
www.thenerds.net//hard drive capacity,hdd_capacity
www.thenerds.net//hard drive configuration,hdd_capacity
www.thenerds.net//hdmi,has_hdmi_port
www.thenerds.net//height,dimensions_height
www.thenerds.net//height,dimensions
www.thenerds.net//height front,dimensions_height
www.thenerds.net//height front,dimensions
www.thenerds.net//height rear,dimensions_height
www.thenerds.net//height rear,dimensions
www.thenerds.net//manufacturer,brand
www.thenerds.net//maximum battery run time,battery_life
www.thenerds.net//maximum screen size supported,display_size
www.thenerds.net//maximum standby battery time,battery_life
www.thenerds.net//maximum video battery time,battery_life
www.thenerds.net//maximum web surfing battery time,battery_life
www.thenerds.net//memory card reader,has_memorycard_reader
www.thenerds.net//memory standard,ram_frequency
www.thenerds.net//memory standard,ram_type
www.thenerds.net//memory technology,ram_type
www.thenerds.net//minimum screen size supported,display_size
www.thenerds.net//number of usb 20 ports,usb_port2_quantity
www.thenerds.net//number of usb 30 ports,usb_port3_quantity
www.thenerds.net//processor manufacturer,cpu_brand
www.thenerds.net//processor model,cpu_model
www.thenerds.net//processor model,cpu_type
www.thenerds.net//processor speed,cpu_frequency
www.thenerds.net//processor type,cpu_type
www.thenerds.net//screen size,display_size
www.thenerds.net//solid state drive configuration,ssd_capacity
www.thenerds.net//total hard drive capacity,hdd_capacity
www.thenerds.net//vga,has_vga_port
www.thenerds.net//weight approximate,weight
www.tigerdirect.com//aspect ratio,aspect_ratio
www.tigerdirect.com//battery life,battery_life
www.tigerdirect.com//battery run time,battery_life
www.tigerdirect.com//battery type,battery_chemistry
www.tigerdirect.com//capacity,hdd_capacity
www.tigerdirect.com//cpu,cpu_brand
www.tigerdirect.com//cpu,cpu_frequency
www.tigerdirect.com//cpu,cpu_type
www.tigerdirect.com//cpu type,cpu_brand
www.tigerdirect.com//depth,dimensions_depth
www.tigerdirect.com//depth,dimensions
www.tigerdirect.com//display size,display_size
www.tigerdirect.com//gpuvpu,gpu_brand
www.tigerdirect.com//gpuvpu,gpu_model
www.tigerdirect.com//hard drive speed,hdd_speed
www.tigerdirect.com//hddssd drives included,hdd_capacity
www.tigerdirect.com//height,dimensions_height
www.tigerdirect.com//height,dimensions
www.tigerdirect.com//lenovo,warranty_duration
www.tigerdirect.com//memory capacity,ram_capacity
www.tigerdirect.com//memory configuration,ram_capacity
www.tigerdirect.com//memory speed,ram_frequency
www.tigerdirect.com//memory speed,ram_type
www.tigerdirect.com//memory type,ram_type
www.tigerdirect.com//processor brand,cpu_brand
www.tigerdirect.com//processor cache,cpu_cache
www.tigerdirect.com//processor class,cpu_type
www.tigerdirect.com//processor speed,cpu_frequency
www.tigerdirect.com//ram speed,ram_frequency
www.tigerdirect.com//screen size,display_size
www.tigerdirect.com//storage capacity,hdd_capacity
www.tigerdirect.com//total memory size,ram_capacity
www.tigerdirect.com//total storage included,hdd_capacity
www.tigerdirect.com//weight,weight
www.tinydeal.com//builtin rechargeable polymer battery,battery_capacity
www.tinydeal.com//cpu,cpu_model
www.tinydeal.com//cpu,cpu_type
www.tinydeal.com//weight,weight
www.topendelectronic.co.uk//64bit processing,is_cpu_64bit
www.topendelectronic.co.uk//aspect ratio,aspect_ratio
www.topendelectronic.co.uk//battery,battery_chemistry
www.topendelectronic.co.uk//battery capacity,battery_capacity
www.topendelectronic.co.uk//battery chemistry,battery_chemistry
www.topendelectronic.co.uk//battery life,battery_life
www.topendelectronic.co.uk//battery type,battery_chemistry
www.topendelectronic.co.uk//brand,brand
www.topendelectronic.co.uk//brand name,brand
www.topendelectronic.co.uk//cache,cpu_cache
www.topendelectronic.co.uk//cpu speed,cpu_frequency
www.topendelectronic.co.uk//cpu speed,cpu_model
www.topendelectronic.co.uk//cpu support,cpu_cache
www.topendelectronic.co.uk//cpu type,cpu_brand
www.topendelectronic.co.uk//cpu type,cpu_type
www.topendelectronic.co.uk//depth,dimensions_depth
www.topendelectronic.co.uk//depth,dimensions
www.topendelectronic.co.uk//dimensions,dimensions
www.topendelectronic.co.uk//dimensions,dimensions_depth
www.topendelectronic.co.uk//dimensions,dimensions_height
www.topendelectronic.co.uk//dimensions,dimensions_width
www.topendelectronic.co.uk//display graphics,display_size
www.topendelectronic.co.uk//gpuvpu,gpu_brand
www.topendelectronic.co.uk//gpuvpu,gpu_model
www.topendelectronic.co.uk//graphics controller manufacturer,gpu_brand
www.topendelectronic.co.uk//graphics controller model,gpu_model
www.topendelectronic.co.uk//graphics memory technology,ram_type
www.topendelectronic.co.uk//hard disk,hdd_capacity
www.topendelectronic.co.uk//hard drive,hdd_capacity
www.topendelectronic.co.uk//hard drive,hdd_speed
www.topendelectronic.co.uk//hard drive capacity,hdd_capacity
www.topendelectronic.co.uk//hdd,hdd_capacity
www.topendelectronic.co.uk//hdd rpm,hdd_speed
www.topendelectronic.co.uk//height,dimensions_height
www.topendelectronic.co.uk//height,dimensions
www.topendelectronic.co.uk//height front,dimensions_height
www.topendelectronic.co.uk//height front,dimensions
www.topendelectronic.co.uk//height rear,dimensions_height
www.topendelectronic.co.uk//height rear,dimensions
www.topendelectronic.co.uk//hhd,hdd_capacity
www.topendelectronic.co.uk//interfacesports,has_hdmi_port
www.topendelectronic.co.uk//manufacturer,brand
www.topendelectronic.co.uk//maximum battery run time,battery_life
www.topendelectronic.co.uk//memory,ram_capacity
www.topendelectronic.co.uk//memory card reader,has_memorycard_reader
www.topendelectronic.co.uk//memory size,ram_capacity
www.topendelectronic.co.uk//memory size,ram_type
www.topendelectronic.co.uk//memory speed,ram_frequency
www.topendelectronic.co.uk//memory speed,ram_type
www.topendelectronic.co.uk//memory standard,ram_frequency
www.topendelectronic.co.uk//memory standard,ram_type
www.topendelectronic.co.uk//memory technology,ram_type
www.topendelectronic.co.uk//number of usb 20 ports,usb_port2_quantity
www.topendelectronic.co.uk//number of usb 30 ports,usb_port3_quantity
www.topendelectronic.co.uk//performance,cpu_brand
www.topendelectronic.co.uk//performance,cpu_frequency
www.topendelectronic.co.uk//performance,cpu_model
www.topendelectronic.co.uk//performance,cpu_type
www.topendelectronic.co.uk//processor,cpu_brand
www.topendelectronic.co.uk//processor,cpu_frequency
www.topendelectronic.co.uk//processor,cpu_model
www.topendelectronic.co.uk//processor,cpu_type
www.topendelectronic.co.uk//processor chipset,cpu_brand
www.topendelectronic.co.uk//processor core,cpu_type
www.topendelectronic.co.uk//processor manufacturer,cpu_brand
www.topendelectronic.co.uk//processor model,cpu_type
www.topendelectronic.co.uk//processor model,cpu_model
www.topendelectronic.co.uk//processor speed,cpu_frequency
www.topendelectronic.co.uk//processor type,cpu_type
www.topendelectronic.co.uk//screen size,display_size
www.topendelectronic.co.uk//ssd,ssd_capacity
www.topendelectronic.co.uk//storage,hdd_capacity
www.topendelectronic.co.uk//storage,ssd_capacity
www.topendelectronic.co.uk//storage size,hdd_capacity
www.topendelectronic.co.uk//tech description,battery_capacity
www.topendelectronic.co.uk//tech description,battery_chemistry
www.topendelectronic.co.uk//tech description,battery_life
www.topendelectronic.co.uk//tech description,display_size
www.topendelectronic.co.uk//tech description,display_type
www.topendelectronic.co.uk//tech description,display_resolution
www.topendelectronic.co.uk//tech description,hdd_capacity
www.topendelectronic.co.uk//tech description,hdd_speed
www.topendelectronic.co.uk//tech description,cpu_brand
www.topendelectronic.co.uk//tech description,cpu_model
www.topendelectronic.co.uk//tech description,cpu_type
www.topendelectronic.co.uk//tech description,cpu_frequency
www.topendelectronic.co.uk//tech description,cpu_cache
www.topendelectronic.co.uk//tech description,aspect_ratio
www.topendelectronic.co.uk//tech description,dimensions
www.topendelectronic.co.uk//tech description,dimensions_height
www.topendelectronic.co.uk//tech description,dimensions_width
www.topendelectronic.co.uk//tech description,dimensions_depth
www.topendelectronic.co.uk//vga,has_vga_port
www.topendelectronic.co.uk//weight,weight
www.topendelectronic.co.uk//weight approximate,weight
www.vology.com//64bit computing,is_cpu_64bit
www.vology.com//battery,battery_chemistry
www.vology.com//cache,cpu_cache
www.vology.com//cache memory,cpu_cache
www.vology.com//cache per processor,cpu_cache
www.vology.com//cpu,cpu_brand
www.vology.com//cpu,cpu_type
www.vology.com//cpu,cpu_frequency
www.vology.com//cpu,cpu_model
www.vology.com//depth,dimensions_depth
www.vology.com//depth,dimensions
www.vology.com//diagonal size,display_size
www.vology.com//dimensions weight,dimensions_width
www.vology.com//dimensions weight,dimensions_depth
www.vology.com//dimensions weight,dimensions_height
www.vology.com//dimensions weight,weight
www.vology.com//dimensions weight details,weight
www.vology.com//dimensions wxdxh,dimensions
www.vology.com//dimensions wxdxh,dimensions_depth
www.vology.com//dimensions wxdxh,dimensions_width
www.vology.com//dimensions wxdxh,dimensions_height
www.vology.com//display,display_resolution
www.vology.com//display,display_size
www.vology.com//display,display_type
www.vology.com//display,aspect_ratio
www.vology.com//graphics,gpu_brand
www.vology.com//graphics,gpu_model
www.vology.com//graphics processor,gpu_brand
www.vology.com//graphics processor,gpu_model
www.vology.com//hard drive,hdd_capacity
www.vology.com//hard drive,hdd_speed
www.vology.com//hard drive,ssd_capacity
www.vology.com//hard drive 2nd,hdd_capacity
www.vology.com//hard drive 2nd,hdd_speed
www.vology.com//hard drive 2nd,ssd_capacity
www.vology.com//height,dimensions_height
www.vology.com//height,dimensions
www.vology.com//image aspect ratio,aspect_ratio
www.vology.com//included accessories,battery_chemistry
www.vology.com//installed size,ram_capacity
www.vology.com//installed size,ram_capacity_max
www.vology.com//main storage,hdd_capacity
www.vology.com//main storage,hdd_speed
www.vology.com//main storage,ssd_capacity
www.vology.com//manufacturer warranty,warranty_duration
www.vology.com//max allocated ram size,ram_capacity
www.vology.com//max ram supported,ram_capacity_max
www.vology.com//memory,ram_capacity
www.vology.com//memory,ram_capacity_max
www.vology.com//memory,ram_frequency
www.vology.com//memory,ram_type
www.vology.com//memory speed,ram_frequency
www.vology.com//monitor,display_size
www.vology.com//monitor,display_type
www.vology.com//monitor,display_resolution
www.vology.com//monitor,aspect_ratio
www.vology.com//monitor type,display_type
www.vology.com//native resolution,display_resolution
www.vology.com//processor,cpu_brand
www.vology.com//processor,cpu_cache
www.vology.com//processor,cpu_model
www.vology.com//processor,cpu_type
www.vology.com//processor,cpu_frequency
www.vology.com//processor chipset,cpu_brand
www.vology.com//processor chipset,cpu_cache
www.vology.com//processor chipset,cpu_frequency
www.vology.com//processor chipset,cpu_model
www.vology.com//processor chipset,cpu_type
www.vology.com//product description,ram_capacity
www.vology.com//product description,hdd_capacity
www.vology.com//product description,cpu_type
www.vology.com//product description,cpu_model
www.vology.com//product description,display_size
www.vology.com//product description,brand
www.vology.com//ram,ram_capacity
www.vology.com//resolution,display_resolution
www.vology.com//run time,battery_life
www.vology.com//run time with included additional battery,battery_life
www.vology.com//secondary storage,hdd_capacity
www.vology.com//secondary storage,hdd_speed
www.vology.com//secondary storage,ssd_capacity
www.vology.com//service support,warranty_duration
www.vology.com//service support details,warranty_duration
www.vology.com//speed,ram_frequency
www.vology.com//spindle speed,hdd_speed
www.vology.com//ssd cache,ssd_cache_capacity
www.vology.com//storage,hdd_capacity
www.vology.com//storage,hdd_speed
www.vology.com//technology,battery_chemistry
www.vology.com//video system features,gpu_brand
www.vology.com//weight,weight
www.vology.com//width,dimensions_width
www.vology.com//width,dimensions
